orgname,depart_time,duration,arrival,amount,rating,seat,bustype,route_link
SLNS Travels,23:59,07h 01m,07:00,900.0,2.0,35,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/kadapa-to-bangalore
Kamakshi Tours And Travels,23:45,05h 45m,05:30,3000.0,3.0,1,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/kadapa-to-bangalore
Kallada Travels (Suresh Kallada),21:25,03h 00m,00:25,890.0,3.0,37,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
Yolo Bus,05:21,05h 35m,10:56,700.0,3.0,16,Bharat Benz A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
Kallada Travels (Suresh Kallada),22:15,03h 15m,01:30,1200.0,4.0,33,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
BSR Tours And Travels,03:30,02h 30m,06:00,1280.0,4.0,23,Volvo 9600 Multi-Axle A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
Orange Tours and Travels Platinum,23:00,03h 30m,02:30,1200.0,4.0,22,Volvo Multi-Axle Sleeper A/C (2+1),https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
YAS TOURS AND TRAVELS,20:25,03h 20m,23:45,1400.0,3.0,41,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
Go Tour Travels and Holidays,05:00,04h 00m,09:00,899.0,3.0,26,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
Orange Tours And Travels,21:45,03h 30m,01:15,1100.0,4.0,24,Scania AC Multi Axle Sleeper (2+1),https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
Kallada Travels (Suresh Kallada),20:05,03h 35m,23:40,1000.0,4.0,24,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
OVR Travels,23:40,05h 50m,05:30,850.0,3.0,30,NON A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
BSR Tours And Travels,03:00,03h 00m,06:00,880.0,3.0,30,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
YAS TOURS AND TRAVELS,00:05,03h 25m,03:30,900.0,3.0,25,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
Highline Transports,04:10,04h 20m,08:30,786.0,3.0,16,VE A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
OVR Travels,23:40,05h 50m,05:30,650.0,2.0,28,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
Dream Line Travels Pvt Ltd,04:20,04h 55m,09:15,900.0,3.0,21,VE A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
Kallada Travels (Suresh Kallada),23:35,03h 25m,03:00,1000.0,2.0,9,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
Kallada Travels (Suresh Kallada),22:55,03h 30m,02:25,1000.0,2.0,28,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/ananthapur-to-bangalore
LUCKY TRAVELS,00:30,04h 50m,05:20,499.0,4.0,36,NON A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Komitla Trans lines.,00:50,05h 51m,06:41,449.0,3.0,44,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
IRA Travels,01:00,05h 30m,06:30,500.0,4.0,36,Bharat Benz A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Shyamoli Paribahan Pvt Ltd,01:50,04h 10m,06:00,800.0,5.0,39,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
SRKT Travels,02:00,04h 20m,06:20,750.0,3.0,42,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Shyamoli Paribahan Pvt Ltd,02:00,05h 00m,07:00,599.0,3.0,26,Volvo 9600 A/C Seater/Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Rajesh Transports,02:00,04h 30m,06:30,800.0,4.0,33,NON A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
IntrCity SmartBus,02:00,03h 45m,05:45,600.0,3.0,49,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
AKHILA TRAVELS,02:15,04h 35m,06:50,549.0,3.0,23,A/C Semi Sleeper / Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Kaveri Travels,02:30,03h 30m,06:00,800.0,3.0,38,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Rajesh Transports,02:30,04h 15m,06:45,975.0,3.0,27,Volvo 9600 Multi-Axle A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
SRKT Travels,02:30,03h 30m,06:00,600.0,3.0,24,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Abhishek Bus,03:00,04h 15m,07:15,450.0,3.0,39,A/C Seater/Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Sai Balaji Travels,03:16,03h 14m,06:30,649.0,3.0,40,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Rajesh Transports,03:20,04h 10m,07:30,700.0,4.0,21,NON A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Rajesh Transports,03:20,04h 10m,07:30,975.0,4.0,25,Volvo 9600 Multi-Axle A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Shree Manikanta Travels,03:30,03h 15m,06:45,499.0,3.0,22,Volvo 9600 Multi-Axle A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
IntrCity SmartBus,03:30,03h 40m,07:10,510.0,4.0,21,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
IntrCity SmartBus,03:30,03h 35m,07:05,765.0,3.0,8,AC Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
IntrCity SmartBus,03:40,04h 20m,08:00,499.0,3.0,27,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Sri Tulasi Tours and Travels,04:00,04h 30m,08:30,849.0,3.0,32,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Rajesh Transports,04:00,03h 50m,07:50,600.0,4.0,22,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Rajesh Transports,04:15,04h 15m,08:30,1000.0,3.0,24,Volvo 9600 Multi-Axle A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Navayuga Travels,04:40,04h 20m,09:00,599.0,3.0,40,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
IntrCity SmartBus,04:45,03h 35m,08:20,599.0,4.0,39,Scania AC Multi Axle Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Jagan Travels,04:45,05h 15m,10:00,549.0,4.0,25,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
NueGo,05:00,06h 10m,11:10,314.0,4.0,18,Electric A/C Seater (2+2),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Zingbus Plus,05:00,04h 45m,09:45,454.0,3.0,34,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Svkdt travels,05:05,03h 55m,09:00,600.0,3.0,23,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
FRESHBUS,05:30,05h 35m,11:05,500.0,4.0,23,Electric A/C Seater (2+2),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Jagan Travels,06:00,04h 30m,10:30,549.0,4.0,17,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Cherry Collars,06:30,03h 30m,10:00,690.0,4.0,34,Bharat Benz A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
NueGo,07:00,06h 10m,13:10,314.0,4.0,30,Electric A/C Seater (2+2),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
FRESHBUS,08:00,05h 45m,13:45,450.0,4.0,30,Electric A/C Seater (2+2),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
NueGo,09:00,06h 10m,15:10,314.0,4.0,25,Electric A/C Seater (2+2),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
NueGo,11:00,06h 10m,17:10,314.0,3.0,30,Electric A/C Seater (2+2),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
FRESHBUS,12:00,06h 00m,18:00,500.0,4.0,21,Electric A/C Seater (2+2),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
NueGo,12:00,06h 45m,18:45,314.0,4.0,26,Electric A/C Seater (2+2),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
FRESHBUS,14:00,06h 20m,20:20,450.0,4.0,26,Electric A/C Seater (2+2),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
NueGo,15:00,06h 45m,21:45,380.0,4.0,27,Electric A/C Seater (2+2),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
VEGA BUS,15:00,05h 40m,20:40,380.0,3.0,24,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
FRESHBUS,16:00,06h 20m,22:20,500.0,4.0,23,Electric A/C Seater (2+2),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
NueGo,18:00,06h 10m,00:10,427.0,4.0,24,Electric A/C Seater (2+2),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
NueGo,19:30,06h 10m,01:40,314.0,4.0,36,Electric A/C Seater (2+2),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Mahi Trans Solutions,21:30,07h 40m,05:10,5000.0,3.0,33,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
NueGo,22:00,06h 10m,04:10,314.0,4.0,22,Electric A/C Seater (2+2),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
FRESHBUS,22:00,05h 40m,03:40,500.0,4.0,22,Electric A/C Seater (2+2),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
RK Travels,22:30,05h 50m,04:20,499.0,3.0,12,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
GreenLine Travels And Holidays,22:45,06h 00m,04:45,799.0,3.0,37,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
SURAJ TRAVEL HOUSE,22:45,05h 30m,04:15,1400.0,3.0,31,VE A/C Semi Sleeper (2+2),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
RCV Travels,22:49,05h 11m,04:00,449.0,4.0,26,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
FRESHBUS,22:50,05h 55m,04:45,500.0,4.0,17,Electric A/C Seater (2+2),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
RK Travels,22:50,07h 10m,06:00,399.0,3.0,22,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
GreenLine Travels And Holidays,23:00,05h 30m,04:30,660.0,3.0,22,NON A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
RK Travels,23:00,06h 15m,05:15,499.0,3.0,10,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
NueGo,23:00,06h 10m,05:10,314.0,4.0,2,Electric A/C Seater (2+2),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
CHOPPA TRAVELS,23:05,06h 25m,05:30,799.0,3.0,16,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
GreenLine Travels And Holidays,23:15,05h 45m,05:00,820.0,4.0,18,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
MRS TRAVELS,23:15,05h 45m,05:00,599.0,4.0,36,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
BSRM Travels,23:25,06h 00m,05:25,399.0,4.0,30,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
CHOPPA TRAVELS,23:30,05h 30m,05:00,799.0,3.0,32,NON A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
RK Travels,23:30,06h 30m,06:00,499.0,3.0,30,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Abhishek Bus,23:40,05h 20m,05:00,449.0,4.0,17,Scania Multi-Axle AC Semi Sleeper (2+2),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Sri Kamakshi Tours And Travels,23:45,04h 15m,04:00,699.0,3.0,42,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Sri Kamakshi Tours And Travels,23:50,05h 15m,05:05,700.0,3.0,36,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/tirupathi-to-bangalore
Yolo Bus,21:31,07h 32m,05:03,750.0,4.0,18,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
IntrCity SmartBus,21:00,08h 30m,05:30,663.0,4.0,27,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
IntrCity SmartBus,22:00,08h 10m,06:10,883.0,4.0,22,AC Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Svkdt travels,21:35,07h 40m,05:15,870.0,4.0,14,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Svkdt travels,22:20,07h 25m,05:45,620.0,4.0,11,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Svkdt travels,22:15,08h 00m,06:15,600.0,4.0,27,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Zingbus Plus,22:20,07h 35m,05:55,817.0,4.0,23,Bharat Benz A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Svkdt travels,21:20,07h 55m,05:15,600.0,4.0,18,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
IntrCity SmartBus,22:30,08h 10m,06:40,1104.0,4.0,23,AC Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Yolo Bus,22:01,07h 50m,05:51,860.0,4.0,24,Bharat Benz A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sri KVR Travels,22:00,08h 00m,06:00,590.0,4.0,12,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
NueGo,23:00,08h 15m,07:15,617.0,4.0,10,Electric A/C Seater/Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sai Sri Krishna Travels,22:45,07h 45m,06:30,799.0,4.0,30,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Svkdt travels,22:30,07h 45m,06:15,870.0,4.0,23,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
SRKT Travels,21:30,08h 10m,05:40,650.0,4.0,36,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
NueGo,21:45,08h 15m,06:00,580.0,3.0,19,Electric A/C Seater/Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sri KVR Travels,22:35,07h 55m,06:30,590.0,4.0,37,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
NueGo,14:30,08h 50m,23:20,427.0,3.0,11,Electric A/C Seater/Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sri Amaravathi Travels,21:25,07h 50m,05:15,555.0,3.0,31,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
SRKT Travels,20:30,08h 25m,04:55,570.0,3.0,22,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
NueGo,20:00,08h 15m,04:15,625.0,4.0,17,Electric A/C Seater/Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sri Venkataramana Travels,22:30,08h 00m,06:30,900.0,3.0,23,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sri KVR Travels,22:15,07h 45m,06:00,590.0,4.0,15,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sai Balaji Travels,20:32,08h 28m,05:00,520.0,3.0,19,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
NueGo,06:00,08h 30m,14:30,427.0,3.0,21,Electric A/C Seater/Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sri KVR Travels,22:50,07h 40m,06:30,696.0,3.0,21,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Morning Star Travels,22:00,08h 20m,06:20,1290.0,3.0,30,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
IntrCity SmartBus,16:50,08h 15m,01:05,1008.0,4.0,8,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
IntrCity SmartBus,17:20,08h 15m,01:35,876.0,4.0,26,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Prathap Travels,21:55,07h 35m,05:30,600.0,3.0,28,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sri Krishna Travels,21:30,06h 00m,03:30,1290.0,4.0,14,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
NueGo,21:00,08h 15m,05:15,427.0,3.0,18,Electric A/C Seater (2+2),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sri Padmavathi Travels,22:45,07h 15m,06:00,800.0,3.0,21,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Morning Star Travels,15:20,08h 10m,23:30,1090.0,3.0,23,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Morning Star Travels,22:00,08h 10m,06:10,1290.0,3.0,16,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
PRL BUS,16:00,07h 59m,23:59,1400.0,3.0,29,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Orange Tours And Travels,22:30,07h 30m,06:00,600.0,3.0,34,NON A/C Seater/ Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
SRKT Travels,20:00,09h 00m,05:00,570.0,3.0,26,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Svkdt travels,18:40,07h 40m,02:20,955.0,4.0,30,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sri KVR Travels,22:15,07h 35m,05:50,590.0,3.0,24,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Orange Tours and Travels Platinum,14:00,08h 45m,22:45,1100.0,3.0,15,Volvo Multi-Axle Sleeper A/C (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
VV Vinayak Travels,20:30,08h 15m,04:45,820.0,3.0,28,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
LAVYASRI Travels,22:35,06h 55m,05:30,666.0,4.0,21,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Orange Tours And Travels,23:00,07h 30m,06:30,700.0,2.0,44,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
IntrCity SmartBus,18:15,08h 20m,02:35,1224.0,3.0,44,AC Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sri Krishna Travels,20:55,08h 05m,05:00,570.0,3.0,44,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Zingbus Plus,16:45,07h 10m,23:55,1133.0,5.0,40,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Navin Travels,22:30,07h 45m,06:15,650.0,4.0,28,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sri Padmavathi Travels,21:40,08h 20m,06:00,650.0,3.0,28,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
KKaveri Travels,14:00,08h 30m,22:30,1090.0,0.0,24,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Naveen Tours and Travels,20:00,07h 45m,03:45,3999.0,0.0,28,A/C Seater/Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Naveen Tours and Travels,22:30,08h 30m,07:00,3999.0,0.0,25,A/C Seater/Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Naveen Tours and Travels,17:34,09h 31m,03:05,3999.0,0.0,13,A/C Seater/Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
RAJULATALLI TRAVELS,22:00,07h 30m,05:30,5000.0,0.0,30,NON A/C Semi Sleeper (2+2),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Shyamoli Paribahan Pvt Ltd,13:30,07h 45m,21:15,1169.0,4.0,26,Volvo 9600 Multi-Axle A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Zingbus Plus,18:00,07h 15m,01:15,935.0,4.0,5,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sri Padmavathi Travels,21:25,08h 35m,06:00,1150.0,3.0,19,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Orange Tours And Travels,20:00,07h 15m,03:15,1000.0,3.0,25,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
KKaveri Travels,15:30,08h 29m,23:59,670.0,4.0,34,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sri KVR Travels,23:35,07h 10m,06:45,696.0,3.0,29,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sri KVR Travels,22:30,07h 00m,05:30,590.0,3.0,29,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sri Amaravathi Travels,22:45,07h 45m,06:30,740.0,3.0,3,NON A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sri Venkataramana Travels,21:50,08h 40m,06:30,675.0,2.0,31,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sri Amaravathi Travels,22:30,07h 45m,06:15,555.0,3.0,15,NON A/C Hi-Tech Push Back (2+2),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
SREE PAVAN TRAVELS,22:15,08h 00m,06:15,550.0,3.0,6,NON A/C Seater Push Back (2+2),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sri Padmavathi Travels,22:00,07h 00m,05:00,600.0,2.0,29,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Nani’s Sai Krishna Travels,22:40,07h 05m,05:45,570.0,2.0,33,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Orange Tours And Travels,22:00,07h 00m,05:00,700.0,2.0,25,NON A/C Seater/ Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
SVR Tours and Travels,19:30,06h 30m,02:00,900.0,3.0,27,Volvo Multi Axle Sleeper B11R (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Morning Star Travels,21:30,07h 20m,04:50,990.0,2.0,34,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sri Venkataramana Travels,22:45,08h 00m,06:45,765.0,2.0,39,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Mayuri Travels,19:00,07h 45m,02:45,800.0,3.0,11,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
NueGo,10:30,08h 30m,19:00,427.0,2.0,28,Electric A/C Seater (2+2),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Navayuga Travels,22:00,09h 20m,07:20,1090.0,3.0,32,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
SREE PAVAN TRAVELS,21:50,08h 50m,06:40,550.0,3.0,28,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Nani’s Sai Krishna Travels,22:15,07h 10m,05:25,555.0,2.0,14,NON A/C Hi-Tech Push Back (2+2),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Morning Star Travels,13:00,09h 30m,22:30,1190.0,1.0,13,A/C Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sai RK Travels,21:30,08h 15m,05:45,670.0,2.0,24,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Navin Travels,23:00,08h 30m,07:30,700.0,2.0,37,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Sri Padmavathi Travels,21:00,07h 30m,04:30,600.0,1.0,23,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
SKS Logistics,18:50,08h 25m,03:15,1277.0,2.0,20,A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Kaveri Travels,16:30,08h 15m,00:45,799.0,2.0,22,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
Nani’s Sai Krishna Travels,23:00,06h 50m,05:50,555.0,1.0,12,Non A/C Seater / Sleeper (2+1),https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada
